ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0000280,nuclear division,80/1161,453/18860,0.17660044150110377,2.8688064829550535,10.311527453020533,7.213880802805515e-18,3.0620605320108e-14,2.368597781916003e-14,KIF18A/KIF2A/AURKA/RAD51AP1/CHEK2/FANCD2/TRIP13/ZWILCH/RAD54L/CDC25B/SKA1/ESPL1/MAD2L1/CDCA8/EDN3/KIF22/KIF4A/CDCA2/ANLN/CENPK/MYBL2/SPAG5/RAD51/SPC25/CKS2/BUB1/SKA3/NCAPG/CENPI/CHEK1/NUF2/TEX11/BIRC5/NEK2/KIF23/UBE2S/FANCA/CCNB1/TOP2A/CDC20/FIGNL1/CENPE/KIF20B/PSRC1/INCENP/NCAPG2/BORA/MND1/TPX2/DLGAP5/CCNB2/BUB1B/PTTG1/RACGAP1/LIF/PRC1/ASPM/KIF11/KIF14/CENPF/MSX2/KIFC1/ZWINT/KIF15/SPC24/BRCA2/RCC1/GEN1/FBXO5/CCNE2/UBE2C/HOXA13/MKI67/BRIP1/NUSAP1/UHRF1/MSX1/CDT1/EREG/TNF,80
GO:0140014,mitotic nuclear division,60/1161,281/18860,0.21352313167259787,3.4686014326832004,10.678101502194352,1.1451236095777113e-17,3.0620605320108e-14,2.368597781916003e-14,KIF18A/KIF2A/AURKA/CHEK2/TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/EDN3/KIF22/KIF4A/CDCA2/ANLN/CENPK/MYBL2/SPAG5/SPC25/BUB1/SKA3/NCAPG/CENPI/CHEK1/NUF2/BIRC5/NEK2/KIF23/UBE2S/CCNB1/CDC20/CENPE/KIF20B/PSRC1/INCENP/NCAPG2/BORA/TPX2/DLGAP5/BUB1B/RACGAP1/PRC1/KIF11/KIF14/CENPF/KIFC1/ZWINT/KIF15/SPC24/RCC1/GEN1/FBXO5/UBE2C/HOXA13/MKI67/NUSAP1/UHRF1/CDT1/EREG/TNF,60
GO:0000070,mitotic sister chromatid segregation,48/1161,192/18860,0.25,4.061154177433247,10.919129016101863,2.8575661082549487e-17,5.0940878489824885e-14,3.9404332650673506e-14,KIF18A/KIF2A/CHEK2/TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/KIF22/KIF4A/CENPK/MYBL2/SPAG5/SPC25/BUB1/SKA3/NCAPG/CENPI/NUF2/BIRC5/NEK2/KIF23/CCNB1/CDC20/CENPE/PSRC1/INCENP/NCAPG2/TPX2/DLGAP5/BUB1B/RACGAP1/PRC1/KIF11/KIF14/CENPF/KIFC1/ZWINT/KIF15/SPC24/RCC1/GEN1/FBXO5/UBE2C/NUSAP1/UHRF1/CDT1,48
GO:0007059,chromosome segregation,75/1161,434/18860,0.1728110599078341,2.8072494314054706,9.755476871466401,2.754137103145807e-16,3.682281306905944e-13,2.848357582990269e-13,GPSM2/KIF18A/KIF2A/AURKA/ECT2/FAM83D/CHEK2/FANCD2/TRIP13/ZWILCH/ESCO2/SKA1/ESPL1/MAD2L1/CDCA8/KIF22/KIF4A/CDCA2/CENPK/MYBL2/SPAG5/CENPW/SPC25/BUB1/SKA3/NCAPG/CENPI/NUF2/TEX11/STIL/TACC3/BIRC5/NEK2/KIF23/CCNB1/OIP5/TOP2A/CDC20/CENPO/CENPE/PSRC1/INCENP/NCAPG2/CENPM/BRCA1/MND1/TPX2/DLGAP5/CCNB2/BUB1B/CENPL/PTTG1/RACGAP1/PRC1/ASPM/CDC6/KIF11/KIF14/DIAPH3/CENPF/KIFC1/ZWINT/KIF15/SPC24/HJURP/RCC1/GEN1/FBXO5/CCNE2/UBE2C/MKI67/BRIP1/NUSAP1/UHRF1/CDT1,75
GO:0098813,nuclear chromosome segregation,62/1161,323/18860,0.19195046439628483,3.118161721372896,9.834260928306938,7.30161779534825e-16,7.809810393904488e-13,6.041127986467079e-13,KIF18A/KIF2A/AURKA/ECT2/FAM83D/CHEK2/FANCD2/TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/KIF22/KIF4A/CENPK/MYBL2/SPAG5/SPC25/BUB1/SKA3/NCAPG/CENPI/NUF2/TEX11/TACC3/BIRC5/NEK2/KIF23/CCNB1/TOP2A/CDC20/CENPE/PSRC1/INCENP/NCAPG2/MND1/TPX2/DLGAP5/CCNB2/BUB1B/PTTG1/RACGAP1/PRC1/ASPM/CDC6/KIF11/KIF14/CENPF/KIFC1/ZWINT/KIF15/SPC24/RCC1/GEN1/FBXO5/CCNE2/UBE2C/BRIP1/NUSAP1/UHRF1/CDT1,62
GO:0000819,sister chromatid segregation,51/1161,233/18860,0.21888412017167383,3.5556886360359767,10.053459219067435,1.1225260118882195e-15,1.0005448519296998e-12,7.739521450387197e-13,KIF18A/KIF2A/CHEK2/TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/KIF22/KIF4A/CENPK/MYBL2/SPAG5/SPC25/BUB1/SKA3/NCAPG/CENPI/NUF2/TACC3/BIRC5/NEK2/KIF23/CCNB1/TOP2A/CDC20/CENPE/PSRC1/INCENP/NCAPG2/TPX2/DLGAP5/BUB1B/RACGAP1/PRC1/CDC6/KIF11/KIF14/CENPF/KIFC1/ZWINT/KIF15/SPC24/RCC1/GEN1/FBXO5/UBE2C/NUSAP1/UHRF1/CDT1,51
GO:0007088,regulation of mitotic nuclear division,35/1161,119/18860,0.29411764705882354,4.777828444039114,10.588157870027674,2.75497325643196e-15,2.1047995679140177e-12,1.628127052297384e-12,AURKA/TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/EDN3/CDCA2/SPC25/BUB1/SKA3/CHEK1/NUF2/BIRC5/NEK2/CCNB1/CDC20/KIF20B/INCENP/BORA/DLGAP5/BUB1B/CENPF/ZWINT/SPC24/RCC1/GEN1/FBXO5/UBE2C/HOXA13/MKI67/NUSAP1/EREG/TNF,35
GO:0051783,regulation of nuclear division,39/1161,147/18860,0.2653061224489796,4.30979626992916,10.317852052931485,3.271819258266693e-15,2.1872111741512842e-12,1.6918749585510662e-12,AURKA/RAD51AP1/TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/EDN3/CDCA2/SPC25/BUB1/SKA3/CHEK1/NUF2/BIRC5/NEK2/CCNB1/CDC20/KIF20B/INCENP/BORA/DLGAP5/BUB1B/LIF/CENPF/MSX2/ZWINT/SPC24/RCC1/GEN1/FBXO5/UBE2C/HOXA13/MKI67/NUSAP1/MSX1/EREG/TNF,39
GO:0090068,positive regulation of cell cycle process,54/1161,278/18860,0.19424460431654678,3.1554291450560483,9.272802214616721,3.3239694002291903e-14,1.9578223980767683e-11,1.514435701382061e-11,GPSM2/AURKA/PLK4/ECT2/RAD51AP1/ANXA1/FAM83D/CHEK2/CDC25B/SKA1/ESPL1/RRM2/MAD2L1/CDCA8/EDN3/CDC25A/PKP3/SPAG5/BUB1/SKA3/NCAPG/EZH2/CHEK1/STIL/BIRC5/KIF23/SVIL/CCNB1/FEN1/CDC20/KIF20B/POC1A/INCENP/NCAPG2/DLGAP5/RACGAP1/CDC6/KIF14/MSX2/GEN1/FBXO5/CCNE2/UBE2C/HOXA13/CCND2/NUSAP1/E2F7/ATAD5/DTL/MSX1/EREG/TNF/LEF1/CYP1A1,54
GO:0050900,leukocyte migration,67/1161,397/18860,0.16876574307304787,2.741534809954938,8.982088992335061,3.66084965982941e-14,1.9578223980767683e-11,1.514435701382061e-11,CXCL16/LYN/WDR1/CD9/TNFRSF11A/ANXA1/S100A14/CKLF/EXT1/LGALS3/EDN3/MYD88/RIPK3/NEDD9/HMOX1/MCU/TRPM2/BST1/ECM1/F2RL1/CXCL3/FUT4/SAA1/GP2/FFAR2/MDK/CCR6/PADI2/ITGA2/PLA2G7/ASCL2/DPP4/S100A9/CXCR2/CCL20/PYCARD/CXCL10/HCK/S100A12/C5AR1/CXCL5/FPR2/BDKRB1/ADAM8/TNFRSF18/RIN3/NCKAP1L/CCR1/S100A8/SELL/FAM3D/CCL13/TNF/SLAMF8/CCL26/TREM2/PF4/SELP/TNFAIP6/ICAM1/CCL3/CCL25/CXCL11/SCG2/CXCL9/CH25H/DPEP1,67
GO:0050727,regulation of inflammatory response,71/1161,460/18860,0.15434782608695652,2.507321274763135,8.382564595912962,5.904792086182783e-13,2.870802552445957e-10,2.220653865904147e-10,F12/ADORA2B/CCL15/LYN/TNFRSF1B/TNFRSF11A/IL18/PLA2G3/ANXA1/FANCD2/CAMK2N1/PBK/USP18/MYD88/IL22RA1/MGLL/IL20RB/FANCA/GBP1/IFI35/MAP3K8/CASP1/PIK3AP1/CTSC/DUSP10/BST1/LDLR/GBP3/SOCS3/STAT5A/MFHAS1/SAA1/FFAR2/MDK/PLA2G2A/CREB3L3/ACE2/LRRC19/PLA2G7/SEMA7A/JAK2/ZBP1/S100A9/PYCARD/MMP3/NR5A2/HCK/NOD2/AGT/S100A12/FPR2/ADAM8/NT5E/DNASE1L3/SIGLEC10/C2CD4A/TTBK1/CCR1/S100A8/HLA-DRB1/TNF/IDO1/NR1H4/SLAMF8/TREM2/TNFAIP6/CCL3/FGR/REG3A/NLRP7/MMP9,71
GO:0000075,cell cycle checkpoint signaling,41/1161,187/18860,0.2192513368983957,3.561653931010976,9.016443967528334,6.811188389823375e-13,3.035519625731284e-10,2.3480675764917424e-10,LYN/CHEK2/FANCD2/TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/RAD51/SPC25/BUB1/SKA3/CHEK1/HUS1/NUF2/PARP9/CDC45/ORC1/BIRC5/FBXO6/CCNB1/CDC20/INCENP/BRCA1/BUB1B/CDC6/CDKN1A/CLSPN/CENPF/ZWINT/SPC24/BRCA2/STK38/NEK11/GEN1/E2F1/BRIP1/BLM/DTL/CDT1/WDR76,41
GO:0060326,cell chemotaxis,57/1161,330/18860,0.17272727272727273,2.8058883407720616,8.476395844059805,1.14642705393315e-12,4.4946170299299985e-10,3.476724191557079e-10,CCL15/CCRL2/CXCL16/LYN/TNFRSF11A/ANXA1/S100A14/CKLF/LGALS3/EDN3/EPHA2/NEDD9/CCL18/MCU/TRPM2/BST1/F2RL1/CXCL3/SAA1/CXCL1/FFAR2/HSPB1/MDK/CCR6/PADI2/PLA2G7/DPP4/S100A9/CXCR2/CCL20/CXCL10/CXCL2/S100A12/CCL3L3/C5AR1/CXCL5/FPR2/HOXB9/ADAM8/RIN3/NCKAP1L/CCR1/S100A8/CCL13/LEF1/SLAMF8/CCL26/PF4/TNFAIP6/CCL3/CCL25/CXCL11/SCG2/CXCL9/DEFB4A/CH25H/DPEP1,57
GO:0045787,positive regulation of cell cycle,59/1161,349/18860,0.16905444126074498,2.746224601358872,8.433327207131471,1.1766013167356018e-12,4.4946170299299985e-10,3.476724191557079e-10,GPSM2/AURKA/PLK4/ECT2/RAD51AP1/ANXA1/FAM83D/CHEK2/CDC25B/SKA1/ESPL1/RRM2/MAD2L1/CDCA8/EDN3/CDC25A/PKP3/SPAG5/BUB1/SKA3/NCAPG/EZH2/CHEK1/STIL/BIRC5/KIF23/SVIL/CCNB1/FEN1/CDC20/KIF20B/POC1A/INCENP/NCAPG2/STAT5A/DLGAP5/RACGAP1/CDC6/KIF14/MSX2/BRCA2/GEN1/TBX3/FBXO5/CCNE2/UBE2C/HOXA13/CCND2/NUSAP1/E2F7/OVOL1/MEIS2/ATAD5/DTL/MSX1/EREG/TNF/LEF1/CYP1A1,59
GO:0097530,granulocyte migration,35/1161,148/18860,0.23648648648648649,3.841632330004423,8.88872999046653,3.305276320366761e-12,1.178441184088096e-9,9.115604167748331e-10,WDR1/ANXA1/S100A14/CKLF/LGALS3/EDN3/MYD88/MCU/BST1/CXCL3/FUT4/SAA1/GP2/MDK/DPP4/S100A9/CXCR2/CXCL10/S100A12/C5AR1/CXCL5/ADAM8/NCKAP1L/S100A8/FAM3D/CCL13/SLAMF8/CCL26/PF4/TNFAIP6/CCL3/CCL25/SCG2/CXCL9/DPEP1,35
GO:0010965,regulation of mitotic sister chromatid separation,22/1161,61/18860,0.36065573770491804,5.85871422318239,9.734641780917803,4.171851421971595e-12,1.3944413377940056e-9,1.0786431637071296e-9,TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NUF2/BIRC5/CCNB1/CDC20/INCENP/DLGAP5/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5/UBE2C,22
GO:1990266,neutrophil migration,29/1161,106/18860,0.27358490566037735,4.4442819300212895,9.107637686445562,4.971122119050879e-12,1.5410858051832812e-9,1.192077159069853e-9,WDR1/CKLF/LGALS3/EDN3/MYD88/MCU/BST1/CXCL3/FUT4/SAA1/GP2/MDK/DPP4/S100A9/CXCR2/CXCL10/S100A12/C5AR1/CXCL5/ADAM8/NCKAP1L/S100A8/FAM3D/SLAMF8/PF4/TNFAIP6/CCL3/CXCL9/DPEP1,29
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,33/1161,135/18860,0.24444444444444444,3.9709063068236192,8.872499882661732,5.186900615800124e-12,1.5410858051832812e-9,1.192077159069853e-9,CCL15/LGALS4/DMBT1/LGALS3/SEMG1/CCL18/CXCL3/CXCL1/NTS/S100A9/CCL20/CXCL10/KLK7/CXCL2/S100A12/CCL3L3/CXCL5/REG3G/KRT6A/MMP7/CCL13/CCL26/PF4/CCL3/CCL25/CXCL11/REG3A/DEFA3/CXCL9/DEFA5/DEFB4A/REG1B/DEFA6,33
GO:0030595,leukocyte chemotaxis,45/1161,237/18860,0.189873417721519,3.0844208942530997,8.270577674611891,1.0451859309831335e-11,2.9419233467883145e-9,2.2756679826945784e-9,CXCL16/LYN/TNFRSF11A/ANXA1/S100A14/CKLF/LGALS3/EDN3/NEDD9/MCU/TRPM2/BST1/F2RL1/CXCL3/SAA1/FFAR2/MDK/CCR6/PADI2/PLA2G7/DPP4/S100A9/CXCR2/CXCL10/S100A12/C5AR1/CXCL5/FPR2/ADAM8/RIN3/NCKAP1L/CCR1/S100A8/CCL13/SLAMF8/CCL26/PF4/TNFAIP6/CCL3/CCL25/CXCL11/SCG2/CXCL9/CH25H/DPEP1,45
GO:1905818,regulation of chromosome separation,24/1161,76/18860,0.3157894736842105,5.129878960968312,9.239557134246823,1.1893582332795103e-11,3.1803439157894103e-9,2.4600936088360395e-9,TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NCAPG/NUF2/BIRC5/CCNB1/CDC20/INCENP/NCAPG2/DLGAP5/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5/UBE2C,24
GO:0051306,mitotic sister chromatid separation,22/1161,64/18860,0.34375,5.584086993970715,9.408300821814388,1.2670061044840832e-11,3.2266422127527984e-9,2.495906762216766e-9,TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NUF2/BIRC5/CCNB1/CDC20/INCENP/DLGAP5/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5/UBE2C,22
GO:0044772,mitotic cell cycle phase transition,68/1161,461/18860,0.1475054229934924,2.3961690591363194,7.773067476570922,1.5323694791419493e-11,3.725050897477793e-9,2.881441173697541e-9,MELK/CALM2/AURKA/CCNF/ANXA1/CHEK2/TRIP13/ZWILCH/CCNA2/CDC25B/SKA1/ESPL1/RRM2/MAD2L1/CDCA8/CDKN3/FOXM1/CDC25A/ANLN/SPC25/CKS2/BUB1/SKA3/EZH2/CHEK1/HUS1/NUF2/ORC1/STIL/TACC3/BIRC5/CCNI2/UBE2S/CCNB1/CDC20/SKP2/CENPE/INCENP/BRCA1/DLGAP5/CCNB2/BUB1B/CDC6/MYB/CDKN1A/KIF14/CLSPN/CENPF/ZWINT/SPC24/RCC1/NEK11/GEN1/FBXO5/CCNE2/UBE2C/IQGAP3/E2F1/CCND2/E2F7/BLM/ATAD5/UBD/DTL/SLFN11/PIM2/INHBA/CYP1A1,68
GO:0006935,chemotaxis,69/1161,474/18860,0.14556962025316456,2.364722685594043,7.70710062563501,1.9957555110174233e-11,4.640565423009209e-9,3.5896197520816813e-9,CCL15/CCRL2/CXCL16/LYN/PTAFR/TNFRSF11A/ANXA1/S100A14/CKLF/LGALS3/EDN3/F3/EPHA2/NEDD9/CCL18/MCU/TRPM2/BST1/F2RL1/CXCL3/CMTM1/PLD1/PLAUR/SAA1/CXCL1/FFAR2/HSPB1/MDK/CCR6/PADI2/ITGA2/PLA2G7/SEMA7A/DPP4/S100A9/CXCR2/CCL20/CXCL10/CXCL2/CMTM2/S100A12/CCL3L3/C5AR1/CXCL5/FPR2/HOXB9/ADAM8/RIN3/NCKAP1L/CCR1/S100A8/CCL13/LEF1/SLAMF8/FPR1/CCL26/TREM2/PF4/TNFAIP6/CCL3/CCL25/CXCL11/SCG2/SEMA6A/CXCL9/PROK2/DEFB4A/CH25H/DPEP1,69
GO:0006641,triglyceride metabolic process,29/1161,112/18860,0.25892857142857145,4.206195398055864,8.716107958782878,2.2019862120947182e-11,4.906759275951064e-9,3.795528865584317e-9,SCARB1/MFSD2A/PCSK9/LIPG/CIDEC/APOBEC1/AGPAT2/MGLL/FITM2/APOBR/LDLR/PNPLA3/GK5/GK/LPGAT1/MOGAT3/CPS1/AGMO/CIDEB/PCK2/APOC2/MOGAT2/MTTP/DGAT1/PLB1/APOC3/APOA4/APOB/PCK1,29
GO:0042330,taxis,69/1161,476/18860,0.14495798319327732,2.354786875990707,7.667530763175421,2.422880138441225e-11,5.1801500401861e-9,4.007005010811985e-9,CCL15/CCRL2/CXCL16/LYN/PTAFR/TNFRSF11A/ANXA1/S100A14/CKLF/LGALS3/EDN3/F3/EPHA2/NEDD9/CCL18/MCU/TRPM2/BST1/F2RL1/CXCL3/CMTM1/PLD1/PLAUR/SAA1/CXCL1/FFAR2/HSPB1/MDK/CCR6/PADI2/ITGA2/PLA2G7/SEMA7A/DPP4/S100A9/CXCR2/CCL20/CXCL10/CXCL2/CMTM2/S100A12/CCL3L3/C5AR1/CXCL5/FPR2/HOXB9/ADAM8/RIN3/NCKAP1L/CCR1/S100A8/CCL13/LEF1/SLAMF8/FPR1/CCL26/TREM2/PF4/TNFAIP6/CCL3/CCL25/CXCL11/SCG2/SEMA6A/CXCL9/PROK2/DEFB4A/CH25H/DPEP1,69
GO:0031640,killing of cells of another organism,32/1161,135/18860,0.23703703703703705,3.850575812677449,8.51313739023295,2.6152589956062958e-11,5.1801500401861e-9,4.007005010811985e-9,SFN/LGALS3/MYD88/MICB/SEMG1/GBP1/CCL18/GBP3/F2RL1/CXCL3/CXCL1/PLA2G2A/NTS/C2/GZMB/APOL1/CCL20/CXCL10/CXCL2/S100A12/KRT6A/C8G/CCL13/PF4/CCL25/CXCL11/FCN1/DEFA3/CXCL9/DEFA5/DEFB4A/DEFA6,32
GO:0141061,disruption of cell in another organism,32/1161,135/18860,0.23703703703703705,3.850575812677449,8.51313739023295,2.6152589956062958e-11,5.1801500401861e-9,4.007005010811985e-9,SFN/LGALS3/MYD88/MICB/SEMG1/GBP1/CCL18/GBP3/F2RL1/CXCL3/CXCL1/PLA2G2A/NTS/C2/GZMB/APOL1/CCL20/CXCL10/CXCL2/S100A12/KRT6A/C8G/CCL13/PF4/CCL25/CXCL11/FCN1/DEFA3/CXCL9/DEFA5/DEFB4A/DEFA6,32
GO:0033046,negative regulation of sister chromatid segregation,19/1161,50/18860,0.38,6.172954349698536,9.380593697895975,4.188277854148343e-11,7.225454827092046e-9,5.58911102438132e-9,TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NUF2/BIRC5/CCNB1/CDC20/INCENP/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5,19
GO:0033048,negative regulation of mitotic sister chromatid segregation,19/1161,50/18860,0.38,6.172954349698536,9.380593697895975,4.188277854148343e-11,7.225454827092046e-9,5.58911102438132e-9,TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NUF2/BIRC5/CCNB1/CDC20/INCENP/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5,19
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,19/1161,50/18860,0.38,6.172954349698536,9.380593697895975,4.188277854148343e-11,7.225454827092046e-9,5.58911102438132e-9,TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NUF2/BIRC5/CCNB1/CDC20/INCENP/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5,19
GO:2000816,negative regulation of mitotic sister chromatid separation,19/1161,50/18860,0.38,6.172954349698536,9.380593697895975,4.188277854148343e-11,7.225454827092046e-9,5.58911102438132e-9,TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NUF2/BIRC5/CCNB1/CDC20/INCENP/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5,19
GO:0050892,intestinal absorption,18/1161,45/18860,0.4,6.497846683893195,9.45687929262416,4.9531368424642496e-11,8.277929947968378e-9,6.4032328259488495e-9,VIL1/CLDN2/GCNT3/SCARB1/PLS1/VDR/ADRA2A/LDLR/SLC5A1/NPC1L1/ABCG5/FOLH1/CLDN15/ABCG8/MOGAT2/FABP2/SLC2A5/APOA4,18
GO:0022600,digestive system process,29/1161,116/18860,0.25,4.061154177433247,8.47001415356698,5.578482677084553e-11,9.040522835469149e-9,6.993121824861975e-9,VIL1/CLDN2/GCNT3/SCARB1/MUC13/PLS1/NMU/NR1I2/VDR/TFF3/ADRA2A/RBP4/LDLR/SLC5A1/NPC1L1/MDK/ABCG5/FOLH1/NPSR1/CLDN15/ABCG8/MOGAT2/NOD2/FABP2/SERPINA3/TIFAB/SLC2A5/APOA4/MUC2,29
GO:0141060,disruption of anatomical structure in another organism,32/1161,139/18860,0.2302158273381295,3.739767875621983,8.303433715842926,5.941444229433028e-11,9.345542276178774e-9,7.229063721879814e-9,SFN/LGALS3/MYD88/MICB/SEMG1/GBP1/CCL18/GBP3/F2RL1/CXCL3/CXCL1/PLA2G2A/NTS/C2/GZMB/APOL1/CCL20/CXCL10/CXCL2/S100A12/KRT6A/C8G/CCL13/PF4/CCL25/CXCL11/FCN1/DEFA3/CXCL9/DEFA5/DEFB4A/DEFA6,32
GO:0045839,negative regulation of mitotic nuclear division,20/1161,57/18860,0.3508771929824561,5.699865512187013,9.101445251218093,7.058115582362633e-11,1.0784800609850103e-8,8.342374207123352e-9,TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/CHEK1/NUF2/BIRC5/CCNB1/CDC20/INCENP/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5,20
GO:0007586,digestion,33/1161,148/18860,0.22297297297297297,3.6221104825755988,8.202057612692672,7.443322782473747e-11,1.0794118884512493e-8,8.34958217850925e-9,VIL1/CLDN2/GCNT3/SCARB1/MUC13/PLS1/NMU/NR1I2/PRSS3/CCK/VDR/TFF3/ADRA2A/RBP4/LDLR/SLC5A1/PRSS2/NPC1L1/MDK/ABCG5/FOLH1/NPSR1/CLDN15/ABCG8/MOGAT2/NOD2/FABP2/SERPINA3/SI/TIFAB/SLC2A5/APOA4/MUC2,33
GO:0002237,response to molecule of bacterial origin,58/1161,375/18860,0.15466666666666667,2.5125007177720358,7.5770921902465975,7.467883297063616e-11,1.0794118884512493e-8,8.34958217850925e-9,IRAK2/CD55/SCARB1/LYN/PTAFR/GCH1/TNFRSF1B/RPS6KA3/TNFRSF11A/IL18/MAP2K3/NR1I2/S100A14/EPHB2/CLDN1/MYD88/CD68/CYP27B1/LILRA2/CASP1/DUSP10/GBP3/CPS1/C2/E2F1/CD274/JAK2/PCK2/ASS1/PYCARD/CXCL10/CXCL2/MMP3/HCK/NOD2/CARD9/NOS2/C5AR1/CXCL5/LCN2/TLR1/BDKRB1/LILRB2/CSF2/S100A8/TIFAB/GFI1/TNF/IDO1/NR1H4/TREM2/PF4/SELP/CXCL9/NLRP7/CEBPE/MMP9/CYP1A1,58
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,19/1161,52/18860,0.36538461538461536,5.935533028556284,9.127787098479757,9.346031605439367e-11,1.2761516738281514e-8,9.8714247886955e-9,TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NUF2/BIRC5/CCNB1/CDC20/INCENP/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5,19
GO:1905819,negative regulation of chromosome separation,19/1161,52/18860,0.36538461538461536,5.935533028556284,9.127787098479757,9.346031605439367e-11,1.2761516738281514e-8,9.8714247886955e-9,TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NUF2/BIRC5/CCNB1/CDC20/INCENP/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5,19
GO:0051304,chromosome separation,24/1161,83/18860,0.2891566265060241,4.69723856666978,8.645786228032037,9.544889108662315e-11,1.2761516738281514e-8,9.8714247886955e-9,TRIP13/ZWILCH/SKA1/ESPL1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/NCAPG/NUF2/BIRC5/CCNB1/CDC20/INCENP/NCAPG2/DLGAP5/BUB1B/CENPF/ZWINT/SPC24/GEN1/FBXO5/UBE2C,24
GO:0051784,negative regulation of nuclear division,21/1161,64/18860,0.328125,5.330264857881137,8.887360661929298,1.0134665285651839e-10,1.3219558523820984e-8,1.0225734164983755e-8,TRIP13/ZWILCH/SKA1/MAD2L1/CDCA8/SPC25/BUB1/SKA3/CHEK1/NUF2/BIRC5/CCNB1/CDC20/INCENP/BUB1B/LIF/CENPF/ZWINT/SPC24/GEN1/FBXO5,21
GO:0001906,cell killing,48/1161,281/18860,0.1708185053380783,2.7748811461465603,7.677367752429805,1.0500160740096015e-10,1.337020467572226e-8,1.034226358610961e-8,CEACAM1/CD55/IL18/SFN/LGALS3/MYD88/RIPK3/MICB/SEMG1/GBP1/CTSC/CCL18/GBP3/STAT5A/TUBB4B/F2RL1/CXCL3/CXCL1/PLA2G2A/NTS/C2/GZMB/APOL1/CCL20/CXCL10/CXCL2/NOS2/S100A12/ULBP2/KRT6A/FCGR2C/DNASE1L3/FCGR3A/C8G/NCKAP1L/HLA-DRB1/CCL13/PF4/ICAM1/SERPINB9/CCL25/CXCL11/FCN1/DEFA3/CXCL9/DEFA5/DEFB4A/DEFA6,48
GO:0010876,lipid localization,68/1161,483/18860,0.14078674948240166,2.2870267831508144,7.338797729319451,1.25493288391746e-10,1.56078629376525e-8,1.207316091504435e-8,ANXA2/CEACAM1/STARD5/SCARB1/LYN/MFSD2A/SLC27A2/PCSK9/TNFRSF11A/LIPG/PLA2G3/ANXA1/XRCC4/PLIN3/SEC24A/STARD4/CIDEC/SLC27A4/C2CD2L/PITPNM1/GAL/CYP4F2/ATP11A/AKR1C4/GLTPD2/ACSL5/LRP1/PLA2G4A/RBP4/APOBR/LDLR/PLA2G4F/MYB/NMUR2/NPC1L1/PLA2G2A/ABCG5/APOL3/FABP1/IKBKE/SLCO2B1/ABCA12/CIDEB/BDKRB2/APOC2/APOL1/CFTR/ABCG8/APOL2/AGT/NOS2/MTTP/ABCG2/FABP2/APOC3/SPP1/SLC43A3/TNF/NR1H4/APOA4/PLA2R1/TSPO2/TREM2/FABP6/RBP2/APOB/INHBA/PLA2G12B,68
